"","year","state","office","district","state_po","win_party","white","black","asian","hispanic","male","female","age_18_55","age_55_plus","interM","domesM","farm_E_I","nonfarm_E","personal","win_ratio","win_R"
"107",2018,"Florida","US House",20,"FL",1,0.724041243855076,0.229744252311916,0.0254022721923655,0.529642063085274,0.486268389716198,0.513046772972355,0.500221306292844,0.292688996968651,56220,-61527,0.00282510983617995,0.99717489016382,51843,0.517617761871204,0.517617761871204
"108",2018,"Florida","US House",21,"FL",1,0.788784958601825,0.179268572085276,0.0162100798053965,0.690359407909228,0.485310443950209,0.512795163202146,0.509220385331955,0.287090944853756,40353,-50977,0.00420057225187199,0.995799427748128,53148,0.576242430570056,0.576242430570056
"109",2018,"Florida","US House",22,"FL",1,0.683429751620233,0.255527076103906,0.0342241416769929,0.272428880516468,0.486400778306571,0.51415565489826,0.465699596644253,0.331535326946794,24836,-7215,0.0023302976708203,0.99766970232918,65991.5,0.651595151724988,0.651595151724988
"110",2018,"Florida","US House",23,"FL",1,0.724041243855076,0.229744252311916,0.0254022721923655,0.529642063085274,0.486268389716198,0.513046772972355,0.500221306292844,0.292688996968651,56220,-61527,0.00282510983617995,0.99717489016382,51843,0.667812197124953,0.667812197124953
"111",2018,"Florida","US House",24,"FL",1,0.757513124522312,0.167447573793885,0.0420295650301608,0.232515849394477,0.488924982764766,0.51207168520137,0.492139997579377,0.303703886971634,23310,18272,0.00273216875165873,0.997267831248341,45750.25,0.563139706697757,0.563139706697757
"112",2018,"Florida","US House",25,"FL",2,0.802040013514587,0.165714807118831,0.0159696094073777,0.639209977312977,0.486784833162168,0.511710249295637,0.492400278076347,0.307007007102815,42988,-47921,0.00600739153974718,0.993992608460253,61262.6666666667,0.576919199238811,0.423080800761189
"113",2018,"Florida","US House",26,"FL",1,0.791550506504312,0.176339640186392,0.0161459787762523,0.678529372016385,0.486252384293007,0.511762392677689,0.507694800457842,0.290022515684086,40615,-53407,0.00406318862679101,0.995936811373209,75458,0.604981041641819,0.604981041641819
"114",2018,"Florida","US House",27,"FL",1,0.788784958601825,0.179268572085276,0.0162100798053965,0.690359407909228,0.485310443950209,0.512795163202146,0.509220385331955,0.287090944853756,40353,-50977,0.00420057225187199,0.995799427748128,53148,0.580217498997429,0.580217498997429
"115",2018,"Georgia","US House",1,"GA",2,0.589719205165424,0.359529778995218,0.0236066051171912,0.0638238332066852,0.483534984460957,0.518533096114557,0.491764079556261,0.291157988615319,618,-1447,0.00258116227020014,0.9974188377298,40107,0.577386579863812,0.422613420136188
"116",2018,"Georgia","US House",2,"GA",1,0.423601479636816,0.530646114135621,0.0195861015932453,0.0514001108818744,0.477133794432276,0.523516954929245,0.482954183973025,0.275359684441092,335,-1962,0.00704707948495282,0.992952920515047,38530.8571428571,0.628919682230333,0.628919682230333
"117",2018,"Georgia","US House",3,"GA",2,0.510358638050209,0.388060870971037,0.0713511090216429,0.117147161711949,0.482934367223384,0.518086430589815,0.519088185148046,0.236338299457168,14193,10789,0.000626891093302573,0.999373108906697,49863,0.617913956334128,0.382086043665872
"118",2018,"Georgia","US House",4,"GA",1,0.518009990088881,0.36968264504774,0.0810763443610619,0.134242923369545,0.483732032309242,0.517253018232614,0.519012358678238,0.232591076044759,17317,10298,0.00061170373048876,0.999388296269511,49646.25,0.594773485779985,0.594773485779985
"119",2018,"Georgia","US House",5,"GA",1,0.385103574863172,0.520860133108335,0.0676428708539733,0.0852010806815284,0.478170538726809,0.522796401930252,0.537452357281947,0.231015254264805,7616,-1556,0.00019892338244899,0.999801076617551,55599,0.761601993106037,0.761601993106037
"120",2018,"Georgia","US House",6,"GA",1,0.478182286019288,0.428713833510275,0.0656743353557661,0.0935583714386006,0.48147344097689,0.519719793042618,0.534365803537299,0.238158343247666,9133,-6523,0.000221479557114559,0.999778520442885,65499.3333333333,0.765018021625951,0.765018021625951
"121",2018,"Georgia","US House",7,"GA",2,0.595974508945059,0.241316465263285,0.127416625870672,0.190787835063942,0.490203808198707,0.510716892977077,0.511336133226834,0.218551441601608,3774,5283,0.000819551310397689,0.999180448689602,51906,0.59649344812389,0.40350655187611
"122",2018,"Georgia","US House",8,"GA",2,0.553193561331724,0.39915109244798,0.0215030835022138,0.067712801948995,0.481847381331757,0.518046841026278,0.490188703955244,0.26487896855046,223,1304,0.0107944384027235,0.989205561597276,38323.875,0.655263032156338,0.344736967843662
"123",2018,"Georgia","US House",9,"GA",2,0.786326946495133,0.110208749043388,0.0775734845766783,0.167273183586397,0.49177004554621,0.508417300136621,0.520022127999519,0.235751565485269,912,7316,0.00366541888574862,0.996334581114251,46902,0.78846919590456,0.21153080409544
"124",2018,"Georgia","US House",10,"GA",2,0.714776723685173,0.232842925428304,0.0281990085472358,0.0745584002021021,0.490833383194056,0.510299009212046,0.522059491597914,0.260277402899013,583,4582,0.0112326626294198,0.98876733737058,39712,1,0
"125",2018,"Georgia","US House",11,"GA",2,0.584921806809438,0.32964149895707,0.0580671158411313,0.0978336879002148,0.486434989635323,0.514913272279209,0.529725690320716,0.241611673797238,5509,5668,0.000762895581674468,0.999237104418326,58615.5,0.505119357036514,0.494880642963486
"126",2018,"Georgia","US House",12,"GA",2,0.501982128350934,0.455199025182778,0.0149038721906309,0.0534470620092066,0.488315732466829,0.512799891686975,0.514002166260493,0.258938532358516,268,-274,0.0091699108056361,0.990830089194364,35415.25,0.500747037701335,0.499252962298665
"127",2018,"Georgia","US House",13,"GA",1,0.480172863996114,0.432979373722244,0.0585693176527741,0.0989300244924397,0.481775600672024,0.519382628585309,0.530599761148108,0.232670080764326,5903,6377,0.000417204380548745,0.999582795619451,49377.2,0.997161778618732,0.997161778618732
"128",2018,"Georgia","US House",14,"GA",2,0.865844498987379,0.0955176437452219,0.011687388511112,0.117236014431524,0.490803256481444,0.509870035810566,0.480624740138682,0.277472873831462,326,6691,0.0139385803202662,0.986061419679734,36114.1666666667,0.795040661339524,0.204959338660476
"129",2018,"Hawaii","US House",1,"HI",1,0.218179572958531,0.0282938956461038,0.428653947816929,0.0996726056224473,0.504130190292879,0.49711284696354,0.491474274843906,0.296965478671399,3083,-13403,0.0045305250933022,0.995469474906698,59324,0.730955263257895,0.730955263257895
"130",2018,"Hawaii","US House",2,"HI",1,0.340353774705218,0.0077902052419458,0.237809534597354,0.124676169352923,0.497403873909755,0.505804287536037,0.42830782272533,0.355535905465202,824,853,0.0476080365859925,0.952391963414007,45954,0.773623189868818,0.773623189868818
"131",2018,"Idaho","US House",1,"ID",2,0.928220433224663,0.00954843124768323,0.0177861630437882,0.10604404482421,0.500433414757012,0.500663428728935,0.472812728707074,0.288737869614394,23,21042,0.0177934155099298,0.98220658449007,41670.4615384615,0.627541903519547,0.372458096480453
"132",2018,"Idaho","US House",2,"ID",2,0.926483899262149,0.0112653322011955,0.0196274593873565,0.136834553744322,0.500157397054387,0.500984081880096,0.485706759479553,0.253892190957656,328,17004,0.0188397519215288,0.981160248078471,49705,0.606702178831662,0.393297821168338
"133",2018,"Illinois","US House",1,"IL",1,0.655488441519269,0.238742952381689,0.0777834708698443,0.254812875582951,0.485432408603315,0.514383328564026,0.511834584954253,0.270062413475742,12369,-63312,6.36979656673602e-05,0.999936302034333,63436,0.735056323555073,0.735056323555073
"134",2018,"Illinois","US House",2,"IL",1,0.674514009732362,0.223509817912488,0.0744100764398561,0.24316071053674,0.48678969011204,0.512999697642516,0.509130827706125,0.269080582120192,12592,-66358,0.000567860610500858,0.999432139389499,52351.6666666667,0.655901183253444,0.655901183253444
"135",2018,"Illinois","US House",3,"IL",1,0.655488441519269,0.238742952381689,0.0777834708698443,0.254812875582951,0.485432408603315,0.514383328564026,0.511834584954253,0.270062413475742,12369,-63312,6.36979656673602e-05,0.999936302034333,63436,0.638408008254122,0.638408008254122
"136",2018,"Illinois","US House",4,"IL",1,0.655488441519269,0.238742952381689,0.0777834708698443,0.254812875582951,0.485432408603315,0.514383328564026,0.511834584954253,0.270062413475742,12369,-63312,6.36979656673602e-05,0.999936302034333,63436,0.515723991848377,0.515723991848377
"137",2018,"Illinois","US House",5,"IL",1,0.677105236795537,0.210409648336251,0.0849795719345154,0.23795749185099,0.486424218754995,0.513511510594738,0.506635206839184,0.27395233511504,14588,-72418,7.78445444447438e-05,0.999922155455555,68129.5,0.503784398168137,0.503784398168137
"138",2018,"Illinois","US House",6,"IL",1,0.712891168772862,0.179706051167804,0.0795822908165369,0.237978916890768,0.4889371597163,0.511126716594031,0.501138974824487,0.274357391883127,15650,-81362,0.000565794160224651,0.999434205839775,64061.8,0.525018590237518,0.525018590237518
"139",2018,"Illinois","US House",7,"IL",1,0.655488441519269,0.238742952381689,0.0777834708698443,0.254812875582951,0.485432408603315,0.514383328564026,0.511834584954253,0.270062413475742,12369,-63312,6.36979656673602e-05,0.999936302034333,63436,0.70926575068073,0.70926575068073
"140",2018,"Illinois","US House",8,"IL",1,0.692316426281532,0.198335114364196,0.0816096136160727,0.244627089532198,0.487361667280113,0.512597017427966,0.504695844812526,0.273053970588036,14683,-74787,0.000295657767158802,0.999704342232841,62267,0.591240105540897,0.591240105540897
"141",2018,"Illinois","US House",9,"IL",1,0.655488441519269,0.238742952381689,0.0777834708698443,0.254812875582951,0.485432408603315,0.514383328564026,0.511834584954253,0.270062413475742,12369,-63312,6.36979656673602e-05,0.999936302034333,63436,0.620934149876604,0.620934149876604
"142",2018,"Illinois","US House",10,"IL",1,0.674079250323637,0.219202537252959,0.0783405123045085,0.250750441067746,0.487180295073854,0.512805228332499,0.507991505475473,0.271136720867601,13295,-69327,0.000188142587194508,0.999811857412806,71031,0.672334453164409,0.672334453164409
"143",2018,"Illinois","US House",11,"IL",1,0.949107732980833,0.0239879089846043,0.0091976760846556,0.0758369191944869,0.500432152117545,0.498671190012895,0.440282123692566,0.339722405816259,43,-1091,0.049754000477669,0.950245999522331,46171.25,0.810555534301661,0.810555534301661
"144",2018,"Illinois","US House",12,"IL",2,0.809866506108227,0.151662409255386,0.0127128557194787,0.0348217053158857,0.493683949262583,0.507418108664337,0.467202494831135,0.313047392053545,456,-4930,0.0181655967690763,0.981834403230924,41216.5,0.730085880340656,0.269914119659344
"145",2018,"Illinois","US House",13,"IL",2,0.838299121005216,0.0996027661838838,0.03566870612143,0.0358114825536835,0.490144484493866,0.51067100543514,0.489124903100351,0.299276920583894,2579,-9111,0.0179492640817388,0.982050735918261,43970.3571428571,0.865851530486374,0.134148469513626
"146",2018,"Illinois","US House",14,"IL",1,0.827557490076732,0.0707984618197475,0.0747892964358807,0.194545888847603,0.496222965361455,0.504192838732889,0.485347181673951,0.273533627050268,3861,-20400,0.00245185653012849,0.997548143469872,56901.2857142857,0.766636453851417,0.766636453851417
"147",2018,"Illinois","US House",15,"IL",2,0.877425292326216,0.0752192493538684,0.0239656077089897,0.035175981245482,0.495341772265923,0.505592050198212,0.473513296836188,0.313163068372469,2028,-8589,0.0343071485662545,0.965692851433746,43479.1470588235,0.535752553527387,0.464247446472613
"148",2018,"Illinois","US House",16,"IL",2,0.843093022945393,0.0943811151007115,0.0370556749469413,0.143588237649666,0.496059639334197,0.503772174539824,0.477467063550329,0.285953121454409,913,-6187,0.0160790921776678,0.983920907822332,46778.4285714286,0.876150794134249,0.123849205865751
"149",2018,"Illinois","US House",17,"IL",1,0.851108273013154,0.09821991486342,0.021285098809366,0.0828350500222713,0.492017134142096,0.50793040661635,0.445052759689937,0.33016511307828,1179,-9201,0.0197024952178823,0.980297504782118,44202.3571428571,0.659747269526752,0.659747269526752
"150",2018,"Illinois","US House",18,"IL",2,0.8618562248099,0.0884529091075218,0.0245703089308738,0.0346889879290566,0.490202129927615,0.510200911665871,0.469397265002386,0.309831372270332,1405,-9422,0.0240424917769839,0.975957508223016,44066.5263157895,0.734862287369425,0.265137712630575
"151",2018,"Indiana","US House",1,"IN",1,0.778836222639084,0.181490203676092,0.0148355366935067,0.155049881595845,0.491409317078343,0.509624837513369,0.465780609994122,0.306145103670725,418,200,0.00486310021989219,0.995136899780108,46845.3333333333,0.650918196314165,0.650918196314165
"152",2018,"Indiana","US House",2,"IN",2,0.875627529588245,0.0797223174083597,0.0148857806288356,0.0967096482000235,0.497725916642504,0.502596384950313,0.463561947803916,0.294837663037878,1407,-1608,0.0184351822671477,0.981564817732852,42461,0.548296335778478,0.451703664221522
"153",2018,"Indiana","US House",3,"IN",2,0.888227081416319,0.061280826546625,0.0243723328840679,0.0624517166904026,0.494460544183921,0.505765997604766,0.458213857993934,0.288260426331283,1001,551,0.0274440364036154,0.972555963596385,42562.1666666667,0.647262937968616,0.352737062031384
"154",2018,"Indiana","US House",4,"IN",2,0.768226299470788,0.163269906503433,0.0396423774572983,0.0781268752276363,0.491146055642929,0.509313130533063,0.511132655755429,0.254179376905231,9224,494,0.00616483738080834,0.993835162619192,46192,0.640600254539353,0.359399745460647
"155",2018,"Indiana","US House",5,"IN",2,0.875594396395804,0.0606859811240093,0.0380709658324838,0.0408579696800289,0.490001315400046,0.510681048373837,0.475158670130554,0.278947022263146,1068,4381,0.00741403151891935,0.992585968481081,49120.25,0.567616819630679,0.432383180369321
"156",2018,"Indiana","US House",6,"IN",2,0.93551518797815,0.0278217232868658,0.0163126337451373,0.0295295589572494,0.494559948587173,0.506085446478016,0.466928288677555,0.313158812308997,1255,-306,0.0291291981651572,0.970870801834843,41847.5263157895,0.638160561958581,0.361839438041419
"157",2018,"Indiana","US House",7,"IN",1,0.639696463961615,0.289475331177636,0.0362543027015751,0.106458746218838,0.482047564410139,0.518651298633566,0.508368624178575,0.245062063210598,5189,-2959,0.000477626981200655,0.999522373018799,52815,0.648628651261972,0.648628651261972
"158",2018,"Indiana","US House",8,"IN",2,0.922074280939397,0.0446925301257806,0.0112586859002551,0.0265057392910546,0.498360398891723,0.501745426158853,0.461536029993843,0.315788822675697,687,-1249,0.0261669582616313,0.973833041738369,41943.0526315789,0.644297170178189,0.355702829821811
"159",2018,"Indiana","US House",9,"IN",2,0.918927717597609,0.0316023399457499,0.0261836108268998,0.0346529675429313,0.494202927697486,0.506431834122282,0.491978118943052,0.290953449961914,1944,2971,0.0176986367332699,0.98230136326673,42631.8461538462,0.564823242838875,0.435176757161125
"160",2018,"Iowa","US House",1,"IA",1,0.897354475779802,0.0538755205333524,0.021225697824761,0.045679509462621,0.494115488320174,0.506474067202534,0.468584506073101,0.303605803129232,543,-1819,0.0271404676996876,0.972859532300312,48552.1111111111,0.509635205524125,0.509635205524125
"161",2018,"Iowa","US House",2,"IA",1,0.887329617174785,0.0550231743474162,0.0293063351914126,0.0622054281138593,0.496850832873978,0.504709888482627,0.482430876515465,0.292714350482242,912,-1774,0.0218292749306006,0.978170725069399,46545.8,0.547903091274571,0.547903091274571
"162",2018,"Iowa","US House",3,"IA",1,0.87404479085032,0.0710458955094137,0.023997582053703,0.0369191512580542,0.492183132684803,0.508581837050747,0.4836641515389,0.288824220118704,397,-801,0.0126472463101197,0.98735275368988,45859.75,0.493042631252439,0.493042631252439
"163",2018,"Iowa","US House",4,"IA",2,0.897457058218524,0.0311878352661497,0.0373588879787647,0.0809073048758707,0.505937020773414,0.493702693214921,0.498694348128668,0.285414267326062,465,-2402,0.0262414912457897,0.97375850875421,48023.8333333333,0.50335354077082,0.49664645922918
"164",2018,"Kansas","US House",1,"KS",2,0.895963629737384,0.0397429126477465,0.0274321223295993,0.199857310960186,0.508766728127963,0.490819411886429,0.515691161618501,0.256673492267922,671,-2461,0.0270731661181099,0.97292683388189,42654.5714285714,0.681454772079772,0.318545227920228
"165",2018,"Kansas","US House",2,"KS",2,0.839165010606604,0.0694238251468671,0.0296482226817114,0.100506368989172,0.490055261579295,0.510454123505776,0.505098877677204,0.280882308586825,559,-1075,0.00824061160709741,0.991759388392903,45448,0.476402405851418,0.523597594148582
"166",2018,"Kansas","US House",3,"KS",1,0.83220095552202,0.0858444807108829,0.0473231498995086,0.116225210030478,0.496911283035273,0.504815166351422,0.484153539050532,0.266414925991428,1769,1529,0.00480564655561057,0.995194353444389,49745.25,0.535713051482716,0.535713051482716
"167",2018,"Kansas","US House",4,"KS",2,0.815432174149204,0.0885418850123853,0.0437778988868697,0.146063033029366,0.494972048710158,0.505594814748657,0.470622437950324,0.274022889618379,726,-2601,0.0064797065835733,0.993520293416427,44989,0.594364073129427,0.405635926870573
"168",2018,"Kentucky","US House",1,"KY",2,0.898704392005455,0.0704853007558514,0.00704537440642549,0.0331866633189133,0.496311297158389,0.504281419831597,0.454951450715994,0.318841951740214,34,-518,0.0635560017324124,0.936443998267588,36217.4571428571,0.685880581317526,0.314119418682474
"169",2018,"Kentucky","US House",2,"KY",2,0.898975377603166,0.0583606773262513,0.0158967061615131,0.0361513802467239,0.49431842430317,0.505915691489037,0.476070805394906,0.292210650561451,175,5610,0.050321934026681,0.949678065973319,37599.2857142857,0.667197730672832,0.332802269327168
"170",2018,"Kentucky","US House",3,"KY",1,0.720681264573279,0.222087980617132,0.0299674131396782,0.057096657861401,0.483639521365029,0.51714813546656,0.482275117465021,0.296342538285981,708,-4097,0.000760227328154145,0.999239772671846,52405,0.62070177956372,0.62070177956372
"171",2018,"Kentucky","US House",4,"KY",2,0.919988663549994,0.0401422673410663,0.0162438051662552,0.0338536014931432,0.494634335655944,0.50742103422127,0.484763453736305,0.276114048772268,103,268,0.00668837128898292,0.993311628711017,50953.3333333333,0.622377889477946,0.377622110522054
"172",2018,"Kentucky","US House",5,"KY",2,0.967857062112223,0.011782298775584,0.00612369475836275,0.0150670021348957,0.48967272468889,0.511063668984584,0.464709625117484,0.317211264239367,8,-648,0.0223078442995455,0.977692155700454,34373.75,0.789355875917933,0.210644124082067
"173",2018,"Kentucky","US House",6,"KY",2,0.810566173973963,0.127471880412779,0.0329548238469572,0.0596646709675201,0.488599586533544,0.51192047002798,0.534682615067887,0.257004646125149,415,241,0.011595254529258,0.988404745470742,42437,0.509983888434009,0.490016111565991
"174",2018,"Louisiana","US House",1,"LA",2,0.600653277897758,0.349275608696473,0.0264606231815011,0.0838466580896833,0.483238154003723,0.518115554212341,0.481742428853364,0.293399290754838,2146,-4228,0.00377849159353579,0.996221508406464,45315.6666666667,0.714954051796157,0.285045948203843
"175",2018,"Louisiana","US House",2,"LA",1,0.478937153043266,0.469010853779368,0.0337806351202783,0.0429129209289279,0.478446267231902,0.523051273814748,0.512061765650661,0.260816453949482,692,-4770,0.00114362331414149,0.998856376685858,51621,0.805917400479698,0.805917400479698
"176",2018,"Louisiana","US House",3,"LA",2,0.693599272766162,0.267007523250505,0.0192544207837508,0.0461143583436509,0.487378297334984,0.514184761818578,0.505353477600951,0.257682641405437,158,-193,0.00356374176662088,0.996436258233379,48707,0.556535457402732,0.443464542597268
"177",2018,"Louisiana","US House",4,"LA",2,0.668069386723821,0.295163665194246,0.00552375475922876,0.0274532354043057,0.492049800918303,0.508969567073543,0.465258719081349,0.298561558500396,57,-527,0.0373807266345242,0.962619273365476,40705.6666666667,0.642434246929064,0.357565753070936
"178",2018,"Louisiana","US House",5,"LA",2,0.642433524413705,0.319927458333217,0.0171965354233971,0.0393352860202324,0.486119216281946,0.515104470610573,0.481328478607468,0.279313339234208,1071,-5191,0.00899896984245956,0.99100103015754,43301.0909090909,0.665419342162843,0.334580657837157
"179",2018,"Louisiana","US House",6,"LA",2,0.52482642560568,0.41343875232502,0.0292469013287637,0.0444795118045049,0.481250711740878,0.520130291510987,0.50406618693072,0.263486020957267,717,-5824,0.00167093895376436,0.998329061046236,46339.5,0.694732334047109,0.305267665952891
"180",2018,"Maine","US House",1,"ME",1,0.943719646919846,0.017898746499825,0.0159627121981099,0.0183895913545677,0.487730245887294,0.513739554165208,0.455214166958348,0.358679066765838,656,4062,0.00717298170349975,0.9928270182965,51854.3333333333,0.58819832014337,0.58819832014337
"181",2018,"Maine","US House",2,"ME",1,0.949507269336133,0.0134190478670265,0.00893780945555009,0.0155377006450517,0.491797415133978,0.508247808372927,0.442095410636295,0.369163598091842,408,1937,0.0184551430781129,0.981544856921887,41296,0.505271141723854,0.505271141723854
"182",2018,"Maryland","US House",1,"MD",2,0.713221564359037,0.215441852609455,0.0414594554018804,0.0515017734156549,0.48223065663295,0.518644322254959,0.46676663632781,0.318355086606489,2654,-490,0.0102165050021226,0.989783494997877,54299.3333333333,0.599943815086303,0.400056184913697
"183",2018,"Maryland","US House",2,"MD",1,0.664305755132243,0.22745512996967,0.0730330296961692,0.0647946724178425,0.48455592117724,0.515990575210176,0.482842690358278,0.293765041909,3210,235,0.00234292669900011,0.997657073301,65924,0.660223732374067,0.660223732374067
"184",2018,"Maryland","US House",3,"MD",1,0.629465474804117,0.224181747865637,0.108036782374794,0.116784724782761,0.483738400082754,0.516764757084298,0.483155588378511,0.289935306819546,8950,-12136,0.00163094786298783,0.998369052137012,73227.5,0.691297264620397,0.691297264620397
"185",2018,"Maryland","US House",4,"MD",1,0.452771519491065,0.464182549547451,0.043294176583788,0.147989215846027,0.486906302562314,0.514353509630729,0.507531266370489,0.269816623595589,4872,-8341,0.00103721363283522,0.998962786367165,58091.5,0.780900090143111,0.780900090143111
"186",2018,"Maryland","US House",5,"MD",1,0.488687228010325,0.430544295326301,0.0403456189711262,0.129379719056305,0.487717693014433,0.513669363180248,0.504507662567253,0.269775408163431,5053,-6777,0.00216664342477536,0.997833356575225,58213.2,0.703102852914577,0.703102852914577
"187",2018,"Maryland","US House",6,"MD",1,0.678955262390849,0.166727686048524,0.114988183258898,0.156486081468274,0.489619734504562,0.511164616565572,0.481091605641923,0.291427924313661,6609,-7775,0.00497371333702269,0.995026286662977,56537.2,0.589752106695935,0.589752106695935
"188",2018,"Maryland","US House",7,"MD",1,0.596754398164244,0.270401919198943,0.098353730616786,0.0603495932132675,0.478383805020513,0.522452367707392,0.478120436687296,0.298035602531117,2646,-2784,0.00221796343336599,0.997782036566634,69089,0.764674093781177,0.764674093781177
"189",2018,"Maryland","US House",8,"MD",1,0.520478459938177,0.347759024770851,0.0918571188007258,0.173290130168013,0.484871123294897,0.516379450444651,0.493248035637572,0.279224392319008,10953,-17179,0.00327167658881314,0.996728323411187,65316.5,0.68189193930357,0.68189193930357
"190",2018,"Massachusetts","US House",1,"MA",1,0.861380599156664,0.066815580755885,0.0416327058358654,0.144426325288065,0.486367835523442,0.513402570127479,0.486233704087927,0.312532286705339,8148,-5123,0.00497728319530913,0.995022716804691,54524.2,0.976440756108806,0.976440756108806
"191",2018,"Massachusetts","US House",2,"MA",1,0.78084040771892,0.0984173166860849,0.0876358388762661,0.145760556227652,0.487507365618114,0.512776834305736,0.522386266665409,0.280513515754108,26905,-25355,0.00145838604412785,0.998541613955872,72455,0.671592492620036,0.671592492620036
"192",2018,"Massachusetts","US House",3,"MA",1,0.821786045663788,0.0616122295050356,0.086524287543785,0.124323442891744,0.488703096716472,0.511380295854521,0.500655205199976,0.294526130240595,18200,-15201,0.00202574261083799,0.997974257389162,69506.6666666667,0.619972290541194,0.619972290541194
"193",2018,"Massachusetts","US House",4,"MA",1,0.820987680630261,0.0686167678679165,0.0834931621673074,0.0785462821682167,0.487918360852307,0.512361280411283,0.494920521264575,0.299554989169525,19746,-12129,0.00218592201444208,0.997814077985558,70849,0.977184721292667,0.977184721292667
"194",2018,"Massachusetts","US House",5,"MA",1,0.763142262821496,0.105366141765085,0.0995596282374854,0.128504868281908,0.488815742171914,0.511340089753017,0.534302618192343,0.272399142029537,22337,-23070,0.00148733905973539,0.998512660940265,74058,0.758833241253485,0.758833241253485
"195",2018,"Massachusetts","US House",6,"MA",1,0.808492510179822,0.0624913160144585,0.0980796969774097,0.126129648305366,0.487348815201867,0.51293449656667,0.504302458470208,0.292964813846644,14301,-13279,0.00158039846485422,0.998419601535146,76006.5,0.651854180702148,0.651854180702148
"196",2018,"Massachusetts","US House",7,"MA",1,0.741607854254158,0.111388777683141,0.115827197932996,0.112679049725396,0.486200124757332,0.514221404775259,0.53426219650596,0.273424344759149,21207,-22738,0.00102619218940229,0.998973807810598,85971.6666666667,0.982523558261611,0.982523558261611
"197",2018,"Massachusetts","US House",8,"MA",1,0.76645173551146,0.132822123449771,0.0687220898832743,0.111134072465778,0.483560335294147,0.517377518018333,0.516817818903925,0.286814315473305,14819,-9367,0.00118838575554362,0.998811614244456,73667.75,0.984246525918415,0.984246525918415
"198",2018,"Massachusetts","US House",9,"MA",1,0.876867857746853,0.0760347962117369,0.0192621886400425,0.0584804063685342,0.48461093595226,0.516530616559155,0.453654629025634,0.346252808581576,3817,3111,0.00288260668160874,0.997117393318391,85276.4,0.593795534810205,0.593795534810205
"199",2018,"Michigan","US House",1,"MI",2,0.92276514009761,0.0152913435988208,0.00835647450409487,0.0197421442940179,0.507064203120691,0.493506576795552,0.440468937387367,0.369811941912989,190,926,0.0138264071385091,0.986173592861491,41957.5384615385,0.563165983452482,0.436834016547518
"200",2018,"Michigan","US House",2,"MI",2,0.869753833595382,0.0730259070119065,0.0231972318727357,0.0897221914434347,0.495685671126396,0.504500170413185,0.475013780325482,0.289652623591637,1637,2190,0.0125050512878708,0.987494948712129,40608,0.603199324235145,0.396800675764855
"201",2018,"Michigan","US House",3,"MI",2,0.843176603664087,0.0928373244382473,0.0283684938313452,0.0963154982236791,0.497562453698176,0.50277650454448,0.493177823400188,0.268616703708126,1214,-498,0.00850854068882745,0.991491459311173,43824,0.518414025608362,0.481585974391638
"202",2018,"Michigan","US House",4,"MI",2,0.899017288533638,0.0596679656247923,0.0116069252602635,0.045078688306669,0.497618303247231,0.502379235050699,0.457973822260187,0.335379828320898,412,-969,0.0320083232256746,0.967991676774325,37735.0666666667,0.680817844875572,0.319182155124428
"203",2018,"Michigan","US House",5,"MI",1,0.805397235255219,0.153988097112448,0.00992033252511257,0.0490109267248166,0.486751267437101,0.513420033378468,0.447449066347577,0.337029316371194,289,-2307,0.014059851255052,0.985940148744948,39129.3333333333,0.842362925944605,0.842362925944605
"204",2018,"Michigan","US House",6,"MI",2,0.85891751558871,0.0876090311580757,0.0176964495185565,0.064343063525114,0.493802512155256,0.506754301489027,0.467000846964675,0.30895558064057,677,705,0.0244596055663913,0.975540394433609,43976,0.808825860208156,0.191174139791844
"205",2018,"Michigan","US House",7,"MI",2,0.845270062583886,0.0807091458286573,0.0404456138548086,0.0481471365821428,0.498547401231847,0.502184531873794,0.490265379834522,0.303520580210223,1757,-1874,0.0170314033366045,0.982968596663396,42164.125,0.553160284551648,0.446839715448352
"206",2018,"Michigan","US House",8,"MI",1,0.791300094125229,0.114319224442032,0.0657885531849942,0.04601059544807,0.491413192795604,0.508821590292382,0.486497057526626,0.304840135506411,4982,-6484,0.00383433420733598,0.996165665792664,50708,0.544207375941301,0.544207375941301
"207",2018,"Michigan","US House",9,"MI",1,0.776514459572226,0.132818248885061,0.0639050025616474,0.0360513719488572,0.488821027016341,0.511212783912009,0.478018435408683,0.312174892662042,4813,-5243,0.00108736333819863,0.998912636661801,58713,0.626241010349062,0.626241010349062
"208",2018,"Michigan","US House",10,"MI",2,0.852344545193821,0.0908166322965529,0.0304880449042122,0.0298871369547945,0.490699182106439,0.508977066685519,0.464006979529765,0.326838493134948,1247,31,0.013435517727328,0.986564482272672,42294.6666666667,0.595131198604986,0.404868801395014
"209",2018,"Michigan","US House",11,"MI",1,0.633406804782364,0.284433141258132,0.0536240841114698,0.0529575606903283,0.485588714200934,0.515139579701688,0.477566189893751,0.297155203648311,6669,-15105,0.000649578607345896,0.999350421392654,57217.5,0.502443446315746,0.502443446315746
"210",2018,"Michigan","US House",12,"MI",1,0.776514459572226,0.132818248885061,0.0639050025616474,0.0360513719488572,0.488821027016341,0.511212783912009,0.478018435408683,0.312174892662042,4813,-5243,0.00108736333819863,0.998912636661801,58713,0.537958381346167,0.537958381346167
